ax,ay,az,gx,gy,gz
0.125106811523,-0.071990966797,0.111022949219,0.007339477539,-0.005371093750,-0.029235839844
0.129394531250,-0.103698730469,0.192337036133,0.004119873047,-0.002609252930,-0.035247802734
0.114730834961,-0.235855102539,0.200057983398,0.008529663086,0.027999877930,-0.039138793945
0.105575561523,-0.291259765625,0.122390747070,0.015899658203,0.046585083008,-0.031997680664
0.089187622070,-0.279144287109,-0.011932373047,0.022567749023,0.065475463867,-0.004669189453
0.096481323242,-0.308578491211,-0.041595458984,0.020782470703,0.066818237305,0.005645751953
0.061874389648,-0.411376953125,-0.165191650391,0.022628784180,0.073913574219,0.029739379883
0.029190063477,-0.378982543945,-0.264236450195,0.026138305664,0.071945190430,0.053741455078
0.005966186523,-0.297225952148,-0.327270507813,0.017745971680,0.039093017578,0.101165771484
-0.035095214844,-0.156463623047,-0.330871582031,0.010375976563,0.022003173828,0.111907958984
-0.064590454102,-0.121948242188,-0.323989868164,0.004745483398,-0.006942749023,0.117950439453
-0.116302490234,-0.064285278320,-0.295623779297,0.009170532227,-0.019012451172,0.119537353516
-0.129074096680,-0.021209716797,-0.265304565430,0.012145996094,-0.046157836914,0.129440307617
-0.155761718750,0.082763671875,-0.126449584961,-0.000396728516,-0.051513671875,0.134582519531
-0.149826049805,0.177795410156,-0.141662597656,0.006240844727,-0.044754028320,0.136840820313
-0.124282836914,0.244354248047,-0.051467895508,-0.015960693359,-0.043640136719,0.126922607422
-0.118713378906,0.245376586914,-0.026824951172,-0.024566650391,-0.035430908203,0.119613647461
-0.101516723633,0.257659912109,-0.080657958984,-0.029678344727,-0.005630493164,0.094680786133
-0.094680786133,0.217041015625,-0.048736572266,-0.066040039063,-0.001251220703,0.060913085938
-0.134521484375,0.347488403320,-0.179824829102,-0.099899291992,0.038299560547,0.049621582031
-0.099914550781,0.318679809570,-0.354568481445,0.002304077148,0.057647705078,0.020843505859
-0.179428100586,0.204345703125,-0.356689453125,0.051223754883,-0.030929565430,-0.043197631836
-0.196777343750,0.149169921875,-0.250213623047,0.052886962891,-0.072097778320,-0.063461303711
-0.238098144531,0.009231567383,-0.044219970703,0.032348632813,-0.121932983398,-0.096786499023
-0.270202636719,-0.030014038086,0.046813964844,0.048843383789,-0.136032104492,-0.109161376953
-0.290191650391,-0.124038696289,0.146224975586,0.101638793945,-0.128311157227,-0.136276245117
-0.249877929688,-0.197937011719,0.150100708008,0.114471435547,-0.113311767578,-0.150756835938
-0.179214477539,-0.397109985352,0.100433349609,0.110290527344,-0.083511352539,-0.172058105469
-0.123153686523,-0.454666137695,0.122192382813,0.090850830078,-0.078079223633,-0.140991210938
-0.078338623047,-0.244216918945,0.141128540039,0.074874877930,-0.058410644531,-0.081741333008
-0.088546752930,-0.122131347656,0.108444213867,0.064743041992,-0.044204711914,-0.070266723633
-0.110839843750,-0.033172607422,0.076431274414,0.042221069336,-0.027633666992,-0.086120605469
-0.136611938477,-0.038925170898,0.069305419922,0.031524658203,-0.025543212891,-0.100784301758
-0.163177490234,-0.154541015625,0.056793212891,0.018020629883,-0.022827148438,-0.119644165039
-0.170150756836,-0.180694580078,0.064376831055,0.005355834961,-0.023300170898,-0.114776611328
-0.175720214844,-0.204452514648,0.113449096680,0.009094238281,-0.027679443359,-0.101562500000
-0.166381835938,-0.230300903320,0.151550292969,0.020309448242,-0.027770996094,-0.102218627930
-0.188919067383,-0.372833251953,0.283645629883,0.052566528320,-0.025482177734,-0.120590209961
-0.211059570313,-0.474441528320,0.312957763672,0.061935424805,-0.010787963867,-0.122253417969
-0.204406738281,-0.445251464844,0.115371704102,0.068328857422,0.041458129883,-0.064102172852
-0.200103759766,-0.258941650391,0.063446044922,0.075454711914,0.049102783203,-0.026290893555
-0.188842773438,-0.153976440430,-0.024047851563,0.085067749023,0.036529541016,-0.009796142578
-0.125122070313,-0.125915527344,0.003692626953,0.091308593750,0.027664184570,-0.018493652344
-0.127563476563,-0.144805908203,0.028015136719,0.074005126953,0.037521362305,-0.024230957031
-0.123947143555,-0.158584594727,0.011657714844,0.105484008789,0.034164428711,-0.026245117188
-0.154418945313,-0.165786743164,-0.001190185547,0.100875854492,0.038604736328,-0.020553588867
-0.137741088867,-0.198333740234,-0.046142578125,0.070114135742,0.061294555664,-0.008529663086
-0.141418457031,-0.192428588867,-0.094436645508,0.030471801758,0.078552246094,0.002395629883
-0.159729003906,-0.301223754883,-0.150268554688,0.014312744141,0.086730957031,0.000625610352
-0.154678344727,-0.353347778320,-0.156250000000,0.020782470703,0.081054687500,0.004592895508
-0.151550292969,-0.332504272461,-0.140075683594,0.030380249023,0.070281982422,0.033691406250
-0.150833129883,-0.280990600586,-0.125503540039,0.035766601563,0.067306518555,0.047927856445
-0.143234252930,-0.229858398438,-0.164520263672,0.037734985352,0.069412231445,0.066177368164
-0.133865356445,-0.225479125977,-0.187606811523,0.030044555664,0.069000244141,0.073867797852
-0.137893676758,-0.230270385742,-0.197097778320,0.004135131836,0.065139770508,0.087051391602
-0.141815185547,-0.224960327148,-0.189697265625,-0.002990722656,0.062301635742,0.092346191406
-0.152847290039,-0.187820434570,-0.201782226563,-0.002426147461,0.057693481445,0.099105834961
-0.142501831055,-0.169296264648,-0.245101928711,0.005645751953,0.053970336914,0.099822998047
-0.126373291016,-0.144500732422,-0.256973266602,0.017532348633,0.031539916992,0.099533081055
-0.122726440430,-0.154708862305,-0.231964111328,0.019577026367,0.019195556641,0.099502563477
-0.115295410156,-0.149383544922,-0.201187133789,0.031127929688,0.003677368164,0.103775024414
-0.116806030273,-0.110534667969,-0.183898925781,0.030746459961,-0.002471923828,0.111541748047
-0.109893798828,-0.042098999023,-0.159942626953,0.023391723633,-0.008926391602,0.122909545898
-0.085861206055,0.037063598633,-0.144500732422,0.018783569336,-0.009460449219,0.118927001953
-0.065979003906,0.054473876953,-0.131912231445,0.008285522461,-0.007339477539,0.100158691406
-0.035232543945,0.069305419922,-0.140838623047,0.008178710938,-0.005844116211,0.087860107422
-0.025146484375,0.073837280273,-0.158981323242,0.007629394531,-0.006927490234,0.064361572266
-0.003051757813,0.086074829102,-0.147171020508,0.018569946289,-0.020919799805,0.051605224609
0.009231567383,0.072921752930,-0.119308471680,0.024398803711,-0.028823852539,0.026641845703
0.019989013672,0.031661987305,-0.025177001953,0.014358520508,-0.038711547852,0.018417358398
0.024948120117,0.003036499023,-0.008193969727,0.011093139648,-0.036026000977,0.013015747070
0.034591674805,-0.044525146484,-0.039932250977,0.009613037109,-0.024276733398,0.010650634766
0.036926269531,-0.036361694336,-0.045639038086,0.007339477539,-0.023910522461,0.014266967773
0.036697387695,0.012725830078,-0.011260986328,-0.003005981445,-0.027770996094,0.019195556641
0.039062500000,0.027282714844,0.013061523438,-0.006591796875,-0.027709960938,0.016510009766
0.053588867188,0.024627685547,0.023056030273,-0.005233764648,-0.020187377930,0.004821777344
0.057037353516,0.015426635742,0.019393920898,-0.004135131836,-0.017089843750,-0.000488281250
0.066436767578,-0.023590087891,0.043365478516,-0.012008666992,-0.017181396484,-0.007476806641
0.067520141602,-0.053054809570,0.051879882813,-0.013412475586,-0.016387939453,-0.009597778320
0.071166992188,-0.076278686523,0.039474487305,-0.002639770508,-0.015655517578,-0.005294799805
0.071289062500,-0.058807373047,0.043945312500,-0.004364013672,-0.016540527344,-0.000656127930
0.072692871094,-0.016540527344,0.071838378906,-0.005416870117,-0.017395019531,0.001998901367
0.076034545898,-0.021087646484,0.072006225586,-0.005416870117,-0.014526367188,-0.001312255859
0.079391479492,-0.037734985352,0.052261352539,-0.004776000977,-0.007888793945,-0.008193969727
0.085449218750,-0.062271118164,0.050369262695,-0.002532958984,-0.005935668945,-0.009735107422
0.090316772461,-0.086868286133,0.050033569336,0.006072998047,-0.004074096680,-0.010894775391
0.094909667969,-0.094650268555,0.043853759766,0.007202148438,-0.001983642578,-0.009414672852
0.096237182617,-0.092071533203,0.034759521484,0.010055541992,0.000274658203,-0.004974365234
0.097778320313,-0.085342407227,0.016387939453,0.009490966797,0.001205444336,-0.003723144531
0.098129272461,-0.080810546875,0.009536743164,0.008605957031,0.001708984375,-0.002929687500
0.102157592773,-0.080444335938,0.012954711914,0.005554199219,0.001571655273,-0.002731323242
0.101303100586,-0.089096069336,0.011062622070,0.004226684570,0.002136230469,-0.003234863281
0.098358154297,-0.096343994141,-0.020782470703,0.002807617188,0.005203247070,-0.001571655273
0.098999023438,-0.091537475586,-0.027618408203,0.001174926758,0.004669189453,-0.000183105469
0.101730346680,-0.077880859375,-0.017303466797,-0.002120971680,0.001907348633,0.001480102539
0.101684570313,-0.080429077148,-0.017791748047,-0.002883911133,0.001708984375,0.001068115234
0.101394653320,-0.087493896484,-0.028747558594,-0.006271362305,0.002288818359,0.000839233398
0.101409912109,-0.086624145508,-0.028701782227,-0.007843017578,0.001586914063,0.001541137695
0.099670410156,-0.080978393555,-0.028488159180,-0.009094238281,0.000457763672,0.002700805664
0.102386474609,-0.080291748047,-0.021896362305,-0.009704589844,-0.000091552734,0.003067016602
0.103057861328,-0.085144042969,-0.017135620117,-0.005920410156,0.000137329102,0.003143310547
0.102706909180,-0.079330444336,-0.023559570313,-0.006042480469,0.001296997070,0.004196166992
0.102264404297,-0.065856933594,-0.026214599609,-0.004226684570,0.000915527344,0.005218505859
0.102630615234,-0.059478759766,-0.024383544922,-0.004806518555,0.000930786133,0.005004882813

0.075347900391,-0.199966430664,0.039245605469,0.030090332031,-0.047760009766,-0.000671386719
0.069915771484,-0.225051879883,0.065521240234,0.025543212891,-0.057250976563,0.001541137695
0.042800903320,-0.251907348633,0.159545898438,0.029739379883,-0.074081420898,0.006607055664
0.031860351563,-0.242614746094,0.297485351563,0.022308349609,-0.082504272461,0.011108398438
0.030410766602,-0.244003295898,0.459518432617,0.023239135742,-0.060363769531,0.010452270508
0.012130737305,-0.313415527344,0.468811035156,0.020858764648,-0.020599365234,0.013763427734
-0.000564575195,-0.313873291016,0.321640014648,0.034729003906,0.013732910156,0.022277832031
-0.031036376953,-0.264999389648,0.219955444336,0.058761596680,0.021804809570,0.037155151367
-0.036529541016,-0.228530883789,0.247314453125,0.050857543945,0.019607543945,0.044586181641
-0.053436279297,-0.215362548828,0.216476440430,0.064147949219,0.031814575195,0.052536010742
-0.055465698242,-0.232650756836,0.174301147461,0.057998657227,0.036514282227,0.055877685547
-0.082199096680,-0.174209594727,0.187316894531,-0.002456665039,0.033889770508,0.066238403320
-0.112747192383,-0.157028198242,0.205932617188,-0.008377075195,0.036071777344,0.067382812500
-0.127975463867,-0.146972656250,0.204086303711,-0.005889892578,0.061798095703,0.075637817383
-0.150024414063,-0.085906982422,0.111495971680,0.015289306641,0.073226928711,0.082763671875
-0.158187866211,0.004714965820,0.070404052734,0.019622802734,0.077209472656,0.090560913086
-0.156799316406,0.223831176758,0.061233520508,0.014526367188,0.066223144531,0.091934204102
-0.140945434570,0.235992431641,0.076766967773,0.002883911133,0.060150146484,0.084259033203
-0.129821777344,0.124633789063,-0.052078247070,-0.004821777344,0.067581176758,0.009094238281
-0.116668701172,0.022384643555,-0.132843017578,-0.003433227539,0.069000244141,-0.007949829102
-0.106658935547,0.001312255859,-0.192611694336,0.009552001953,0.057525634766,0.001907348633
-0.076934814453,0.053604125977,-0.168075561523,0.014450073242,0.045913696289,0.007400512695
-0.071487426758,0.088470458984,-0.116546630859,0.021087646484,0.036346435547,0.008972167969
-0.063705444336,0.092834472656,-0.037063598633,0.023788452148,0.030914306641,0.002548217773
-0.054962158203,0.074432373047,-0.004089355469,0.019119262695,0.030899047852,-0.001251220703
-0.047592163086,0.112625122070,0.014968872070,0.008605957031,0.036239624023,-0.003967285156
-0.048980712891,0.124526977539,0.024017333984,0.003906250000,0.040237426758,-0.008453369141
-0.057464599609,0.119812011719,0.068969726563,-0.004837036133,0.049606323242,-0.021270751953
-0.061309814453,0.108306884766,0.064453125000,-0.013092041016,0.057983398438,-0.026840209961
-0.067977905273,0.096740722656,0.026382446289,-0.021514892578,0.080780029297,-0.035247802734
-0.085418701172,0.088958740234,-0.035858154297,-0.039459228516,0.084747314453,-0.039657592773
-0.084518432617,0.096359252930,-0.049484252930,-0.048751831055,0.087753295898,-0.044647216797
-0.099197387695,0.089630126953,-0.116210937500,-0.054992675781,0.093582153320,-0.060104370117
-0.101776123047,0.053085327148,-0.160964965820,-0.055038452148,0.091827392578,-0.070678710938
-0.111434936523,0.029602050781,-0.197067260742,-0.051864624023,0.079040527344,-0.081726074219
-0.107299804688,0.029342651367,-0.232070922852,-0.037384033203,0.072937011719,-0.085464477539
-0.122528076172,0.007934570313,-0.286010742188,-0.042083740234,0.059555053711,-0.094039916992
-0.136993408203,0.019378662109,-0.331314086914,-0.041946411133,0.053359985352,-0.097213745117
-0.156234741211,-0.009262084961,-0.368591308594,-0.049087524414,0.028350830078,-0.115463256836
-0.191986083984,-0.145507812500,-0.378112792969,-0.052124023438,0.010589599609,-0.122497558594
-0.207641601563,-0.197631835938,-0.356277465820,-0.051391601563,-0.008804321289,-0.117340087891
-0.213470458984,-0.254196166992,-0.261352539063,-0.054458618164,-0.047836303711,-0.109848022461
-0.206771850586,-0.274169921875,-0.202728271484,-0.059387207031,-0.061660766602,-0.104141235352
-0.211944580078,-0.291244506836,-0.106643676758,-0.067550659180,-0.074645996094,-0.100082397461
-0.203918457031,-0.353073120117,-0.061325073242,-0.070831298828,-0.077499389648,-0.085769653320
-0.196594238281,-0.386154174805,-0.041885375977,-0.060653686523,-0.070709228516,-0.048614501953
-0.198837280273,-0.391342163086,-0.046463012695,-0.057174682617,-0.066284179688,-0.033294677734
-0.185653686523,-0.429946899414,-0.000503540039,-0.042343139648,-0.069976806641,-0.011627197266
-0.190383911133,-0.396102905273,0.020233154297,-0.028701782227,-0.069595336914,0.003845214844
-0.191329956055,-0.280731201172,-0.006591796875,-0.040832519531,-0.058395385742,0.031250000000
-0.192367553711,-0.264312744141,-0.028533935547,-0.004470825195,-0.063400268555,0.032272338867
-0.193405151367,-0.342956542969,-0.001037597656,-0.012557983398,-0.062896728516,0.031799316406
-0.196548461914,-0.332580566406,-0.014541625977,-0.013198852539,-0.058425903320,0.040985107422
-0.183837890625,-0.275527954102,0.040710449219,-0.027374267578,-0.063873291016,0.058303833008
-0.168609619141,-0.259063720703,0.077728271484,-0.020980834961,-0.064407348633,0.061157226563
-0.147796630859,-0.236785888672,0.110458374023,-0.006088256836,-0.052108764648,0.063476562500
-0.114715576172,-0.216613769531,0.124038696289,-0.003784179688,-0.041290283203,0.063385009766
-0.099838256836,-0.206832885742,0.113037109375,-0.003326416016,-0.030517578125,0.068420410156
-0.082778930664,-0.181137084961,0.074066162109,0.006561279297,-0.016799926758,0.068878173828
-0.074447631836,-0.188415527344,0.064178466797,0.013427734375,-0.014541625977,0.068450927734
-0.076202392578,-0.215744018555,0.066253662109,0.038681030273,-0.015548706055,0.069229125977
-0.082672119141,-0.186477661133,0.057739257813,0.051315307617,-0.013778686523,0.076354980469
-0.071914672852,-0.085128784180,0.034103393555,0.050323486328,-0.010513305664,0.092864990234
-0.060012817383,-0.035781860352,0.031631469727,0.044036865234,-0.009857177734,0.095809936523
-0.032562255859,0.026489257813,0.046401977539,0.039657592773,-0.011123657227,0.083831787109
-0.017440795898,0.052001953125,0.028976440430,0.039016723633,-0.006164550781,0.074584960938
-0.006423950195,0.062774658203,-0.005157470703,0.031967163086,0.004989624023,0.050674438477
0.015533447266,0.014709472656,-0.027191162109,0.032043457031,0.002899169922,0.038497924805
0.012939453125,-0.012664794922,-0.023315429688,0.026565551758,0.001556396484,0.031112670898
0.027389526367,0.022674560547,-0.018218994141,0.033599853516,-0.001037597656,0.030685424805
0.030838012695,0.026611328125,-0.033203125000,0.024414062500,0.002120971680,0.028427124023
0.030426025391,0.060150146484,-0.072891235352,0.020614624023,0.002990722656,0.023147583008
0.033035278320,0.076599121094,-0.085586547852,0.021575927734,-0.000213623047,0.016754150391
0.056060791016,0.073898315430,-0.090194702148,0.014862060547,-0.010238647461,-0.002822875977
0.100448608398,0.022323608398,-0.056701660156,-0.001388549805,-0.017166137695,-0.009033203125
0.102447509766,0.004348754883,-0.028457641602,-0.018127441406,-0.016738891602,-0.013931274414
0.086639404297,-0.007904052734,-0.022888183594,-0.020904541016,-0.013717651367,-0.015060424805
0.056213378906,-0.000350952148,-0.054702758789,-0.016540527344,-0.009017944336,-0.015335083008
0.041778564453,0.009323120117,-0.081390380859,-0.010131835938,-0.010360717773,-0.014297485352
0.057403564453,0.009933471680,-0.097183227539,-0.016769409180,-0.009735107422,-0.014205932617
0.076370239258,-0.023437500000,-0.115112304688,-0.013244628906,-0.017730712891,-0.017242431641
0.114501953125,-0.064651489258,-0.098007202148,-0.009368896484,-0.026855468750,-0.015365600586
0.101104736328,-0.069519042969,-0.025375366211,-0.043624877930,-0.034744262695,0.005035400391
0.086685180664,-0.036346435547,-0.024383544922,-0.066040039063,-0.030776977539,0.019409179688
0.097946166992,0.003479003906,-0.081481933594,-0.122406005859,-0.010681152344,0.036163330078
