ax,ay,az,gx,gy,gz
-0.051086425781,-0.081268310547,0.173278808594,0.005981445313,-0.011749267578,-0.008789062500
-0.047546386719,-0.110305786133,0.166793823242,0.004135131836,-0.005142211914,-0.011123657227
-0.063110351563,-0.129333496094,0.150192260742,0.003448486328,0.003341674805,-0.007003784180
-0.056930541992,-0.114059448242,0.151901245117,0.007354736328,0.004180908203,-0.002548217773
-0.057434082031,-0.082382202148,0.117233276367,0.018157958984,0.008026123047,-0.000656127930
-0.057846069336,-0.078475952148,0.090179443359,0.021835327148,0.008056640625,-0.002899169922
-0.054061889648,-0.063552856445,0.080276489258,0.027603149414,-0.002151489258,-0.007537841797
-0.054870605469,-0.065597534180,0.093246459961,0.031372070313,-0.008102416992,-0.011764526367
-0.036575317383,-0.103988647461,0.098693847656,0.034988403320,-0.012847900391,-0.020980834961
-0.025466918945,-0.108184814453,0.104110717773,0.031539916992,-0.013397216797,-0.020217895508
-0.022750854492,-0.105651855469,0.108169555664,0.022079467773,-0.010391235352,-0.013854980469
-0.008743286133,-0.100799560547,0.135070800781,0.020462036133,-0.007659912109,-0.012390136719
0.008041381836,-0.103439331055,0.125946044922,0.016876220703,0.006072998047,-0.008224487305
0.020614624023,-0.109832763672,0.090469360352,0.014007568359,0.010864257813,-0.005752563477
0.030502319336,-0.107559204102,0.087203979492,0.012832641602,0.012023925781,-0.002838134766
0.039077758789,-0.093139648438,0.086730957031,0.006469726563,0.013412475586,0.002685546875
0.049224853516,-0.085098266602,0.076492309570,0.004501342773,0.015625000000,0.004455566406
0.058624267578,-0.079605102539,0.058868408203,0.002655029297,0.015655517578,0.004745483398
0.065414428711,-0.079116821289,0.053833007813,0.000183105469,0.013595581055,0.004943847656
0.077560424805,-0.068328857422,0.060272216797,-0.000808715820,0.007720947266,0.005416870117
0.082458496094,-0.060241699219,0.065841674805,-0.001052856445,0.006057739258,0.004623413086
0.088439941406,-0.055587768555,0.090927124023,0.000320434570,0.004409790039,0.000137329102
0.092178344727,-0.057601928711,0.093673706055,-0.001586914063,0.006484985352,-0.002349853516
0.094100952148,-0.057998657227,0.093612670898,-0.009826660156,0.011093139648,-0.005676269531
0.099044799805,-0.073654174805,0.069625854492,-0.011428833008,0.011322021484,-0.005767822266
0.094360351563,-0.084732055664,0.076126098633,-0.016387939453,0.010253906250,-0.000747680664
0.074447631836,-0.099105834961,0.101623535156,-0.030700683594,0.011352539063,0.003845214844
0.059524536133,-0.105484008789,0.093887329102,-0.030303955078,0.015075683594,0.008850097656
0.027236938477,-0.074829101563,0.060379028320,-0.033584594727,0.020828247070,0.021240234375
0.016250610352,-0.050170898438,0.051010131836,-0.033218383789,0.019195556641,0.024108886719
-0.008972167969,-0.031402587891,0.043838500977,-0.028366088867,0.009216308594,0.019165039063
-0.021575927734,-0.036437988281,0.043518066406,-0.024017333984,0.002975463867,0.014968872070
-0.036743164063,-0.045669555664,0.071792602539,-0.013534545898,-0.012664794922,0.008255004883
-0.042724609375,-0.047790527344,0.102584838867,-0.009582519531,-0.020462036133,0.005157470703
-0.042480468750,-0.051010131836,0.159271240234,-0.002960205078,-0.025482177734,-0.000366210937
-0.038513183594,-0.060150146484,0.169250488281,0.000228881836,-0.021011352539,-0.003692626953
-0.034713745117,-0.087860107422,0.163024902344,0.001312255859,-0.008773803711,-0.007568359375
-0.035507202148,-0.093841552734,0.154327392578,-0.001007080078,-0.004501342773,-0.006423950195
-0.038818359375,-0.092712402344,0.129745483398,0.001388549805,0.000656127930,-0.002944946289
-0.034332275391,-0.087905883789,0.127395629883,0.002120971680,0.000793457031,-0.001205444336
-0.029190063477,-0.083953857422,0.125534057617,0.004516601563,0.001205444336,0.000045776367
-0.022109985352,-0.083099365234,0.122604370117,0.008193969727,0.001327514648,0.000442504883
-0.019668579102,-0.077606201172,0.116622924805,0.010284423828,0.001296997070,0.001708984375
-0.016220092773,-0.064514160156,0.114501953125,0.011901855469,0.000579833984,0.000869750977
-0.015991210938,-0.064682006836,0.110397338867,0.012924194336,0.000305175781,-0.000717163086
-0.017150878906,-0.067718505859,0.090301513672,0.013870239258,-0.000442504883,-0.004211425781
-0.027877807617,-0.071319580078,0.082000732422,0.016098022461,-0.002426147461,-0.006134033203
-0.012313842773,-0.071640014648,0.104721069336,0.016113281250,-0.009063720703,-0.008026123047
-0.015991210938,-0.076583862305,0.108505249023,0.018463134766,-0.009643554688,-0.010528564453
